record_id,customer_id,campaign_key,event,eventdate
19707,45142,0.0,New Subscription,2019-06-22
19708,45143,0.0,New Subscription,2019-06-22
19709,45144,0.0,New Subscription,2019-06-22
19710,45145,0.0,New Subscription,2019-06-22
19711,45146,0.0,New Subscription,2019-06-22
19712,45147,0.0,New Subscription,2019-06-22
19713,45148,0.0,New Subscription,2019-06-22
19714,45149,0.0,New Subscription,2019-06-22
19715,45150,0.0,New Subscription,2019-06-22
19716,45151,0.0,New Subscription,2019-06-22
19717,45152,0.0,New Subscription,2019-06-22
19718,45153,0.0,New Subscription,2019-06-22
19719,45154,0.0,New Subscription,2019-06-22
19720,45155,0.0,New Subscription,2019-06-22
19721,45156,0.0,New Subscription,2019-06-22
19722,45157,0.0,New Subscription,2019-06-22
19723,45158,0.0,New Subscription,2019-06-22
19724,45159,0.0,New Subscription,2019-06-22
19725,45160,0.0,New Subscription,2019-06-22
19726,45161,0.0,New Subscription,2019-06-22
19727,45162,0.0,New Subscription,2019-06-22
19728,45163,0.0,New Subscription,2019-06-22
19729,45164,0.0,New Subscription,2019-06-22
19730,45165,0.0,New Subscription,2019-06-22
19731,45166,0.0,New Subscription,2019-06-22
19732,45167,0.0,New Subscription,2019-06-22
19733,45168,0.0,New Subscription,2019-06-22
19734,45169,0.0,New Subscription,2019-06-22
19735,45170,0.0,New Subscription,2019-06-22
19736,45171,0.0,New Subscription,2019-06-22
19737,45172,0.0,New Subscription,2019-06-22
19738,45173,0.0,New Subscription,2019-06-22
19739,45174,19060000.0,New Subscription,2019-06-22
19740,45175,19060000.0,New Subscription,2019-06-22
19741,45176,19060000.0,New Subscription,2019-06-22
19742,45177,19060000.0,New Subscription,2019-06-22
19743,45178,19060000.0,New Subscription,2019-06-22
19744,45179,19060000.0,New Subscription,2019-06-22
19745,45180,19060000.0,New Subscription,2019-06-22
19746,45181,19060000.0,New Subscription,2019-06-22
19747,45182,19060000.0,New Subscription,2019-06-22
19748,45183,19060000.0,New Subscription,2019-06-22
19749,45184,19060000.0,New Subscription,2019-06-22
19750,45185,19060000.0,New Subscription,2019-06-22
19751,45186,19060000.0,New Subscription,2019-06-22
19752,45187,19060000.0,New Subscription,2019-06-22
19753,45188,19060000.0,New Subscription,2019-06-22
19754,45189,19060000.0,New Subscription,2019-06-22
19755,45190,19060000.0,New Subscription,2019-06-22
19756,45191,19060000.0,New Subscription,2019-06-22
19757,45192,19060000.0,New Subscription,2019-06-22
19758,45193,19060000.0,New Subscription,2019-06-22
19759,45194,19060000.0,New Subscription,2019-06-22
19760,45195,19060001.0,New Subscription,2019-06-22
19761,45196,19060001.0,New Subscription,2019-06-22
19762,45197,19060001.0,New Subscription,2019-06-22
19763,45198,19060001.0,New Subscription,2019-06-22
19764,45199,19060001.0,New Subscription,2019-06-22
19765,45200,19060001.0,New Subscription,2019-06-22
19766,45201,19060001.0,New Subscription,2019-06-22
19767,45202,19060001.0,New Subscription,2019-06-22
19768,45203,19060001.0,New Subscription,2019-06-22
19769,45204,19060001.0,New Subscription,2019-06-22
19770,45205,19060001.0,New Subscription,2019-06-22
19771,45206,19060001.0,New Subscription,2019-06-22
19772,45207,19060001.0,New Subscription,2019-06-22
19773,45208,19060001.0,New Subscription,2019-06-22
19774,45209,0.0,New Subscription,2019-06-23
19775,45210,0.0,New Subscription,2019-06-23
19776,45211,0.0,New Subscription,2019-06-23
19777,45212,0.0,New Subscription,2019-06-23
19778,45213,0.0,New Subscription,2019-06-23
19779,45214,0.0,New Subscription,2019-06-23
19780,45215,0.0,New Subscription,2019-06-23
19781,45216,0.0,New Subscription,2019-06-23
19782,45217,0.0,New Subscription,2019-06-23
19783,45218,0.0,New Subscription,2019-06-23
19784,45219,0.0,New Subscription,2019-06-23
19785,45220,0.0,New Subscription,2019-06-23
19786,45221,0.0,New Subscription,2019-06-23
19787,45222,0.0,New Subscription,2019-06-23
19788,45223,0.0,New Subscription,2019-06-23
19789,45224,0.0,New Subscription,2019-06-23
19790,45225,0.0,New Subscription,2019-06-23
19791,45226,0.0,New Subscription,2019-06-23
19792,45227,0.0,New Subscription,2019-06-23
19793,45228,0.0,New Subscription,2019-06-23
19794,45229,0.0,New Subscription,2019-06-23
19795,45230,0.0,New Subscription,2019-06-23
19796,45231,0.0,New Subscription,2019-06-23
19797,45232,0.0,New Subscription,2019-06-23
19798,45233,0.0,New Subscription,2019-06-23
19799,45234,0.0,New Subscription,2019-06-23
19800,45235,0.0,New Subscription,2019-06-23
19801,45236,0.0,New Subscription,2019-06-23
19802,45237,0.0,New Subscription,2019-06-23
19803,45238,0.0,New Subscription,2019-06-23
19804,45239,0.0,New Subscription,2019-06-23
19805,45240,0.0,New Subscription,2019-06-23
19806,45241,0.0,New Subscription,2019-06-23
19807,45242,0.0,New Subscription,2019-06-23
19808,45243,0.0,New Subscription,2019-06-23
19809,45244,0.0,New Subscription,2019-06-23
19810,45245,0.0,New Subscription,2019-06-23
19811,45246,0.0,New Subscription,2019-06-23
19812,45247,0.0,New Subscription,2019-06-23
19813,45248,0.0,New Subscription,2019-06-23
19814,45249,0.0,New Subscription,2019-06-23
19815,45250,0.0,New Subscription,2019-06-23
19816,45251,0.0,New Subscription,2019-06-23
19817,45252,0.0,New Subscription,2019-06-23
19818,45253,0.0,New Subscription,2019-06-23
19819,45254,0.0,New Subscription,2019-06-23
19820,45255,0.0,New Subscription,2019-06-23
19821,45256,0.0,New Subscription,2019-06-23
19822,45257,0.0,New Subscription,2019-06-23
19823,45258,0.0,New Subscription,2019-06-23
19824,45259,0.0,New Subscription,2019-06-23
19825,45260,0.0,New Subscription,2019-06-23
19826,45261,0.0,New Subscription,2019-06-23
19827,45262,0.0,New Subscription,2019-06-23
19828,45263,0.0,New Subscription,2019-06-23
19829,45264,0.0,New Subscription,2019-06-23
19830,45265,0.0,New Subscription,2019-06-23
19831,45266,0.0,New Subscription,2019-06-23
19832,45267,0.0,New Subscription,2019-06-23
19833,45268,0.0,New Subscription,2019-06-23
19834,45269,0.0,New Subscription,2019-06-23
19835,45270,0.0,New Subscription,2019-06-23
19836,45271,0.0,New Subscription,2019-06-23
19837,45272,0.0,New Subscription,2019-06-23
19838,45273,0.0,New Subscription,2019-06-23
19839,45274,0.0,New Subscription,2019-06-23
19840,45275,0.0,New Subscription,2019-06-23
19841,45276,0.0,New Subscription,2019-06-23
19842,45277,0.0,New Subscription,2019-06-23
19843,45278,0.0,New Subscription,2019-06-23
19844,45279,19060000.0,New Subscription,2019-06-23
19845,45280,19060000.0,New Subscription,2019-06-23
19846,45281,19060000.0,New Subscription,2019-06-23
19847,45282,19060000.0,New Subscription,2019-06-23
19848,45283,19060000.0,New Subscription,2019-06-23
19849,45284,19060000.0,New Subscription,2019-06-23
19850,45285,19060000.0,New Subscription,2019-06-23
19851,45286,19060000.0,New Subscription,2019-06-23
19852,45287,19060000.0,New Subscription,2019-06-23
19853,45288,19060000.0,New Subscription,2019-06-23
19854,45289,19060000.0,New Subscription,2019-06-23
19855,45290,19060000.0,New Subscription,2019-06-23
19856,45291,19060000.0,New Subscription,2019-06-23
19857,45292,19060000.0,New Subscription,2019-06-23
19858,45293,19060000.0,New Subscription,2019-06-23
19859,45294,19060000.0,New Subscription,2019-06-23
19860,45295,19060000.0,New Subscription,2019-06-23
19861,45296,19060000.0,New Subscription,2019-06-23
19862,45297,19060000.0,New Subscription,2019-06-23
19863,45298,19060000.0,New Subscription,2019-06-23
19864,45299,19060000.0,New Subscription,2019-06-23
19865,45300,19060001.0,New Subscription,2019-06-23
19866,45301,19060001.0,New Subscription,2019-06-23
19867,45302,19060001.0,New Subscription,2019-06-23
19868,45303,19060001.0,New Subscription,2019-06-23
19869,45304,19060001.0,New Subscription,2019-06-23
19870,45305,19060001.0,New Subscription,2019-06-23
19871,45306,19060001.0,New Subscription,2019-06-23
19872,45307,19060001.0,New Subscription,2019-06-23
19873,45308,19060001.0,New Subscription,2019-06-23
19874,45309,19060001.0,New Subscription,2019-06-23
19875,45310,19060001.0,New Subscription,2019-06-23
19876,45311,19060001.0,New Subscription,2019-06-23
19877,45312,19060001.0,New Subscription,2019-06-23
19878,45313,19060001.0,New Subscription,2019-06-23
19879,45314,0.0,New Subscription,2019-06-24
19880,45315,0.0,New Subscription,2019-06-24
19881,45316,0.0,New Subscription,2019-06-24
19882,45317,0.0,New Subscription,2019-06-24
19883,45318,0.0,New Subscription,2019-06-24
19884,45319,0.0,New Subscription,2019-06-24
19885,45320,0.0,New Subscription,2019-06-24
19886,45321,0.0,New Subscription,2019-06-24
19887,45322,0.0,New Subscription,2019-06-24
19888,45323,0.0,New Subscription,2019-06-24
19889,45324,0.0,New Subscription,2019-06-24
19890,45325,0.0,New Subscription,2019-06-24
19891,45326,0.0,New Subscription,2019-06-24
19892,45327,0.0,New Subscription,2019-06-24
19893,45328,0.0,New Subscription,2019-06-24
19894,45329,0.0,New Subscription,2019-06-24
19895,45330,0.0,New Subscription,2019-06-24
19896,45331,0.0,New Subscription,2019-06-24
19897,45332,0.0,New Subscription,2019-06-24
19898,45333,0.0,New Subscription,2019-06-24
19899,45334,0.0,New Subscription,2019-06-24
19900,45335,0.0,New Subscription,2019-06-24
19901,45336,0.0,New Subscription,2019-06-24
19902,45337,0.0,New Subscription,2019-06-24
19903,45338,0.0,New Subscription,2019-06-24
19904,45339,0.0,New Subscription,2019-06-24
19905,45340,0.0,New Subscription,2019-06-24
19906,45341,0.0,New Subscription,2019-06-24
19907,45342,0.0,New Subscription,2019-06-24
19908,45343,0.0,New Subscription,2019-06-24
19909,45344,0.0,New Subscription,2019-06-24
19910,45345,0.0,New Subscription,2019-06-24
19911,45346,0.0,New Subscription,2019-06-24
19912,45347,0.0,New Subscription,2019-06-24
19913,45348,0.0,New Subscription,2019-06-24
19914,45349,0.0,New Subscription,2019-06-24
19915,45350,0.0,New Subscription,2019-06-24
19916,45351,0.0,New Subscription,2019-06-24
19917,45352,0.0,New Subscription,2019-06-24
19918,45353,0.0,New Subscription,2019-06-24
19919,45354,0.0,New Subscription,2019-06-24
19920,45355,0.0,New Subscription,2019-06-24
19921,45356,0.0,New Subscription,2019-06-24
19922,45357,0.0,New Subscription,2019-06-24
19923,45358,0.0,New Subscription,2019-06-24
19924,45359,0.0,New Subscription,2019-06-24
19925,45360,0.0,New Subscription,2019-06-24
19926,45361,0.0,New Subscription,2019-06-24
19927,45362,0.0,New Subscription,2019-06-24
19928,45363,0.0,New Subscription,2019-06-24
19929,45364,0.0,New Subscription,2019-06-24
19930,45365,0.0,New Subscription,2019-06-24
19931,45366,0.0,New Subscription,2019-06-24
19932,45367,0.0,New Subscription,2019-06-24
19933,45368,0.0,New Subscription,2019-06-24
19934,45369,0.0,New Subscription,2019-06-24
19935,45370,0.0,New Subscription,2019-06-24
19936,45371,0.0,New Subscription,2019-06-24
19937,45372,0.0,New Subscription,2019-06-24
19938,45373,0.0,New Subscription,2019-06-24
19939,45374,0.0,New Subscription,2019-06-24
19940,45375,0.0,New Subscription,2019-06-24
19941,45376,0.0,New Subscription,2019-06-24
19942,45377,0.0,New Subscription,2019-06-24
19943,45378,0.0,New Subscription,2019-06-24
19944,45379,0.0,New Subscription,2019-06-24
19945,45380,0.0,New Subscription,2019-06-24
19946,45381,0.0,New Subscription,2019-06-24
19947,45382,0.0,New Subscription,2019-06-24
19948,45383,0.0,New Subscription,2019-06-24
19949,45384,19060000.0,New Subscription,2019-06-24
19950,45385,19060000.0,New Subscription,2019-06-24
19951,45386,19060000.0,New Subscription,2019-06-24
19952,45387,19060000.0,New Subscription,2019-06-24
19953,45388,19060000.0,New Subscription,2019-06-24
19954,45389,19060000.0,New Subscription,2019-06-24
19955,45390,19060000.0,New Subscription,2019-06-24
19956,45391,19060000.0,New Subscription,2019-06-24
19957,45392,19060000.0,New Subscription,2019-06-24
19958,45393,19060000.0,New Subscription,2019-06-24
19959,45394,19060000.0,New Subscription,2019-06-24
19960,45395,19060000.0,New Subscription,2019-06-24
19961,45396,19060000.0,New Subscription,2019-06-24
19962,45397,19060000.0,New Subscription,2019-06-24
19963,45398,19060000.0,New Subscription,2019-06-24
19964,45399,19060000.0,New Subscription,2019-06-24
19965,45400,19060000.0,New Subscription,2019-06-24
19966,45401,19060000.0,New Subscription,2019-06-24
19967,45402,19060000.0,New Subscription,2019-06-24
19968,45403,19060000.0,New Subscription,2019-06-24
19969,45404,19060000.0,New Subscription,2019-06-24
19970,45405,19060001.0,New Subscription,2019-06-24
19971,45406,19060001.0,New Subscription,2019-06-24
19972,45407,19060001.0,New Subscription,2019-06-24
19973,45408,19060001.0,New Subscription,2019-06-24
19974,45409,19060001.0,New Subscription,2019-06-24
19975,45410,19060001.0,New Subscription,2019-06-24
19976,45411,19060001.0,New Subscription,2019-06-24
19977,45412,19060001.0,New Subscription,2019-06-24
19978,45413,19060001.0,New Subscription,2019-06-24
19979,45414,19060001.0,New Subscription,2019-06-24
19980,45415,19060001.0,New Subscription,2019-06-24
19981,45416,19060001.0,New Subscription,2019-06-24
19982,45417,19060001.0,New Subscription,2019-06-24
19983,45418,19060001.0,New Subscription,2019-06-24
19984,45419,0.0,New Subscription,2019-06-25
19985,45420,0.0,New Subscription,2019-06-25
19986,45421,0.0,New Subscription,2019-06-25
19987,45422,0.0,New Subscription,2019-06-25
19988,45423,0.0,New Subscription,2019-06-25
19989,45424,0.0,New Subscription,2019-06-25
19990,45425,0.0,New Subscription,2019-06-25
19991,45426,0.0,New Subscription,2019-06-25
19992,45427,0.0,New Subscription,2019-06-25
19993,45428,0.0,New Subscription,2019-06-25
19994,45429,0.0,New Subscription,2019-06-25
19995,45430,0.0,New Subscription,2019-06-25
19996,45431,0.0,New Subscription,2019-06-25
19997,45432,0.0,New Subscription,2019-06-25
19998,45433,0.0,New Subscription,2019-06-25
19999,45434,0.0,New Subscription,2019-06-25
20000,45435,0.0,New Subscription,2019-06-25
20001,45436,0.0,New Subscription,2019-06-25
20002,45437,0.0,New Subscription,2019-06-25
20003,45438,0.0,New Subscription,2019-06-25
20004,45439,0.0,New Subscription,2019-06-25
20005,45440,0.0,New Subscription,2019-06-25
20006,45441,0.0,New Subscription,2019-06-25
20007,45442,0.0,New Subscription,2019-06-25
20008,45443,0.0,New Subscription,2019-06-25
20009,45444,0.0,New Subscription,2019-06-25
20010,45445,0.0,New Subscription,2019-06-25
20011,45446,0.0,New Subscription,2019-06-25
20012,45447,0.0,New Subscription,2019-06-25
20013,45448,0.0,New Subscription,2019-06-25
20014,45449,0.0,New Subscription,2019-06-25
20015,45450,0.0,New Subscription,2019-06-25
20016,45451,0.0,New Subscription,2019-06-25
20017,45452,0.0,New Subscription,2019-06-25
20018,45453,0.0,New Subscription,2019-06-25
20019,45454,0.0,New Subscription,2019-06-25
20020,45455,0.0,New Subscription,2019-06-25
20021,45456,0.0,New Subscription,2019-06-25
20022,45457,0.0,New Subscription,2019-06-25
20023,45458,0.0,New Subscription,2019-06-25
20024,45459,0.0,New Subscription,2019-06-25
20025,45460,0.0,New Subscription,2019-06-25
20026,45461,0.0,New Subscription,2019-06-25
20027,45462,0.0,New Subscription,2019-06-25
20028,45463,0.0,New Subscription,2019-06-25
20029,45464,0.0,New Subscription,2019-06-25
20030,45465,0.0,New Subscription,2019-06-25
20031,45466,0.0,New Subscription,2019-06-25
20032,45467,0.0,New Subscription,2019-06-25
20033,45468,0.0,New Subscription,2019-06-25
20034,45469,0.0,New Subscription,2019-06-25
20035,45470,0.0,New Subscription,2019-06-25
20036,45471,0.0,New Subscription,2019-06-25
20037,45472,0.0,New Subscription,2019-06-25
20038,45473,0.0,New Subscription,2019-06-25
20039,45474,0.0,New Subscription,2019-06-25
20040,45475,0.0,New Subscription,2019-06-25
20041,45476,0.0,New Subscription,2019-06-25
20042,45477,0.0,New Subscription,2019-06-25
20043,45478,0.0,New Subscription,2019-06-25
20044,45479,0.0,New Subscription,2019-06-25
20045,45480,0.0,New Subscription,2019-06-25
20046,45481,0.0,New Subscription,2019-06-25
20047,45482,0.0,New Subscription,2019-06-25
20048,45483,0.0,New Subscription,2019-06-25
20049,45484,0.0,New Subscription,2019-06-25
20050,45485,0.0,New Subscription,2019-06-25
20051,45486,0.0,New Subscription,2019-06-25
20052,45487,0.0,New Subscription,2019-06-25
20053,45488,0.0,New Subscription,2019-06-25
20054,45489,19060000.0,New Subscription,2019-06-25
20055,45490,19060000.0,New Subscription,2019-06-25
20056,45491,19060000.0,New Subscription,2019-06-25
20057,45492,19060000.0,New Subscription,2019-06-25
20058,45493,19060000.0,New Subscription,2019-06-25
20059,45494,19060000.0,New Subscription,2019-06-25
20060,45495,19060000.0,New Subscription,2019-06-25
20061,45496,19060000.0,New Subscription,2019-06-25
20062,45497,19060000.0,New Subscription,2019-06-25
20063,45498,19060000.0,New Subscription,2019-06-25
20064,45499,19060000.0,New Subscription,2019-06-25
20065,45500,19060000.0,New Subscription,2019-06-25
20066,45501,19060000.0,New Subscription,2019-06-25
20067,45502,19060000.0,New Subscription,2019-06-25
20068,45503,19060000.0,New Subscription,2019-06-25
20069,45504,19060000.0,New Subscription,2019-06-25
20070,45505,19060000.0,New Subscription,2019-06-25
20071,45506,19060000.0,New Subscription,2019-06-25
20072,45507,19060000.0,New Subscription,2019-06-25
20073,45508,19060000.0,New Subscription,2019-06-25
20074,45509,19060000.0,New Subscription,2019-06-25
20075,45510,19060001.0,New Subscription,2019-06-25
20076,45511,19060001.0,New Subscription,2019-06-25
20077,45512,19060001.0,New Subscription,2019-06-25
20078,45513,19060001.0,New Subscription,2019-06-25
20079,45514,19060001.0,New Subscription,2019-06-25
20080,45515,19060001.0,New Subscription,2019-06-25
20081,45516,19060001.0,New Subscription,2019-06-25
20082,45517,19060001.0,New Subscription,2019-06-25
20083,45518,19060001.0,New Subscription,2019-06-25
20084,45519,19060001.0,New Subscription,2019-06-25
20085,45520,19060001.0,New Subscription,2019-06-25
20086,45521,19060001.0,New Subscription,2019-06-25
20087,45522,19060001.0,New Subscription,2019-06-25
20088,45523,19060001.0,New Subscription,2019-06-25
20089,45524,0.0,New Subscription,2019-06-26
20090,45525,0.0,New Subscription,2019-06-26
20091,45526,0.0,New Subscription,2019-06-26
20092,45527,0.0,New Subscription,2019-06-26
20093,45528,0.0,New Subscription,2019-06-26
20094,45529,0.0,New Subscription,2019-06-26
20095,45530,0.0,New Subscription,2019-06-26
20096,45531,0.0,New Subscription,2019-06-26
20097,45532,0.0,New Subscription,2019-06-26
20098,45533,0.0,New Subscription,2019-06-26
20099,45534,0.0,New Subscription,2019-06-26
20100,45535,0.0,New Subscription,2019-06-26
20101,45536,0.0,New Subscription,2019-06-26
20102,45537,0.0,New Subscription,2019-06-26
20103,45538,0.0,New Subscription,2019-06-26
20104,45539,0.0,New Subscription,2019-06-26
20105,45540,0.0,New Subscription,2019-06-26
20106,45541,0.0,New Subscription,2019-06-26
20107,45542,0.0,New Subscription,2019-06-26
20108,45543,0.0,New Subscription,2019-06-26
20109,45544,0.0,New Subscription,2019-06-26
20110,45545,0.0,New Subscription,2019-06-26
20111,45546,0.0,New Subscription,2019-06-26
20112,45547,0.0,New Subscription,2019-06-26
20113,45548,0.0,New Subscription,2019-06-26
20114,45549,0.0,New Subscription,2019-06-26
20115,45550,0.0,New Subscription,2019-06-26
20116,45551,0.0,New Subscription,2019-06-26
20117,45552,0.0,New Subscription,2019-06-26
20118,45553,0.0,New Subscription,2019-06-26
20119,45554,0.0,New Subscription,2019-06-26
20120,45555,0.0,New Subscription,2019-06-26
20121,45556,0.0,New Subscription,2019-06-26
20122,45557,0.0,New Subscription,2019-06-26
20123,45558,0.0,New Subscription,2019-06-26
20124,45559,0.0,New Subscription,2019-06-26
20125,45560,0.0,New Subscription,2019-06-26
20126,45561,0.0,New Subscription,2019-06-26
20127,45562,0.0,New Subscription,2019-06-26
20128,45563,0.0,New Subscription,2019-06-26
20129,45564,0.0,New Subscription,2019-06-26
20130,45565,0.0,New Subscription,2019-06-26
20131,45566,0.0,New Subscription,2019-06-26
20132,45567,0.0,New Subscription,2019-06-26
20133,45568,0.0,New Subscription,2019-06-26
20134,45569,0.0,New Subscription,2019-06-26
20135,45570,0.0,New Subscription,2019-06-26
20136,45571,0.0,New Subscription,2019-06-26
20137,45572,0.0,New Subscription,2019-06-26
20138,45573,0.0,New Subscription,2019-06-26
20139,45574,0.0,New Subscription,2019-06-26
20140,45575,0.0,New Subscription,2019-06-26
20141,45576,0.0,New Subscription,2019-06-26
20142,45577,0.0,New Subscription,2019-06-26
20143,45578,0.0,New Subscription,2019-06-26
20144,45579,0.0,New Subscription,2019-06-26
20145,45580,0.0,New Subscription,2019-06-26
20146,45581,0.0,New Subscription,2019-06-26
20147,45582,0.0,New Subscription,2019-06-26
20148,45583,0.0,New Subscription,2019-06-26
20149,45584,0.0,New Subscription,2019-06-26
20150,45585,0.0,New Subscription,2019-06-26
20151,45586,0.0,New Subscription,2019-06-26
20152,45587,0.0,New Subscription,2019-06-26
20153,45588,0.0,New Subscription,2019-06-26
20154,45589,0.0,New Subscription,2019-06-26
20155,45590,0.0,New Subscription,2019-06-26
20156,45591,0.0,New Subscription,2019-06-26
20157,45592,0.0,New Subscription,2019-06-26
20158,45593,0.0,New Subscription,2019-06-26
20159,45594,19060000.0,New Subscription,2019-06-26
20160,45595,19060000.0,New Subscription,2019-06-26
20161,45596,19060000.0,New Subscription,2019-06-26
20162,45597,19060000.0,New Subscription,2019-06-26
20163,45598,19060000.0,New Subscription,2019-06-26
20164,45599,19060000.0,New Subscription,2019-06-26
20165,45600,19060000.0,New Subscription,2019-06-26
20166,45601,19060000.0,New Subscription,2019-06-26
20167,45602,19060000.0,New Subscription,2019-06-26
20168,45603,19060000.0,New Subscription,2019-06-26
20169,45604,19060000.0,New Subscription,2019-06-26
20170,45605,19060000.0,New Subscription,2019-06-26
20171,45606,19060000.0,New Subscription,2019-06-26
20172,45607,19060000.0,New Subscription,2019-06-26
20173,45608,19060000.0,New Subscription,2019-06-26
20174,45609,19060000.0,New Subscription,2019-06-26
20175,45610,19060000.0,New Subscription,2019-06-26
20176,45611,19060000.0,New Subscription,2019-06-26
20177,45612,19060000.0,New Subscription,2019-06-26
20178,45613,19060000.0,New Subscription,2019-06-26
20179,45614,19060000.0,New Subscription,2019-06-26
20180,45615,19060001.0,New Subscription,2019-06-26
20181,45616,19060001.0,New Subscription,2019-06-26
20182,45617,19060001.0,New Subscription,2019-06-26
20183,45618,19060001.0,New Subscription,2019-06-26
20184,45619,19060001.0,New Subscription,2019-06-26
20185,45620,19060001.0,New Subscription,2019-06-26
20186,45621,19060001.0,New Subscription,2019-06-26
20187,45622,19060001.0,New Subscription,2019-06-26
20188,45623,19060001.0,New Subscription,2019-06-26
20189,45624,19060001.0,New Subscription,2019-06-26
20190,45625,19060001.0,New Subscription,2019-06-26
20191,45626,19060001.0,New Subscription,2019-06-26
20192,45627,19060001.0,New Subscription,2019-06-26
20193,45628,19060001.0,New Subscription,2019-06-26
20194,45629,0.0,New Subscription,2019-06-27
20195,45630,0.0,New Subscription,2019-06-27
20196,45631,0.0,New Subscription,2019-06-27
20197,45632,0.0,New Subscription,2019-06-27
20198,45633,0.0,New Subscription,2019-06-27
20199,45634,0.0,New Subscription,2019-06-27
20200,45635,0.0,New Subscription,2019-06-27
20201,45636,0.0,New Subscription,2019-06-27
20202,45637,0.0,New Subscription,2019-06-27
20203,45638,0.0,New Subscription,2019-06-27
20204,45639,0.0,New Subscription,2019-06-27
20205,45640,0.0,New Subscription,2019-06-27
20206,45641,0.0,New Subscription,2019-06-27
20207,45642,0.0,New Subscription,2019-06-27
20208,45643,0.0,New Subscription,2019-06-27
20209,45644,0.0,New Subscription,2019-06-27
20210,45645,0.0,New Subscription,2019-06-27
20211,45646,0.0,New Subscription,2019-06-27
20212,45647,0.0,New Subscription,2019-06-27
20213,45648,0.0,New Subscription,2019-06-27
20214,45649,0.0,New Subscription,2019-06-27
20215,45650,0.0,New Subscription,2019-06-27
20216,45651,0.0,New Subscription,2019-06-27
20217,45652,0.0,New Subscription,2019-06-27
20218,45653,0.0,New Subscription,2019-06-27
20219,45654,0.0,New Subscription,2019-06-27
20220,45655,0.0,New Subscription,2019-06-27
20221,45656,0.0,New Subscription,2019-06-27
20222,45657,0.0,New Subscription,2019-06-27
20223,45658,0.0,New Subscription,2019-06-27
20224,45659,0.0,New Subscription,2019-06-27
20225,45660,0.0,New Subscription,2019-06-27
20226,45661,0.0,New Subscription,2019-06-27
20227,45662,0.0,New Subscription,2019-06-27
20228,45663,0.0,New Subscription,2019-06-27
20229,45664,0.0,New Subscription,2019-06-27
20230,45665,0.0,New Subscription,2019-06-27
20231,45666,0.0,New Subscription,2019-06-27
20232,45667,0.0,New Subscription,2019-06-27
20233,45668,0.0,New Subscription,2019-06-27
20234,45669,0.0,New Subscription,2019-06-27
20235,45670,0.0,New Subscription,2019-06-27
20236,45671,0.0,New Subscription,2019-06-27
20237,45672,0.0,New Subscription,2019-06-27
20238,45673,0.0,New Subscription,2019-06-27
20239,45674,0.0,New Subscription,2019-06-27
20240,45675,0.0,New Subscription,2019-06-27
20241,45676,0.0,New Subscription,2019-06-27
20242,45677,0.0,New Subscription,2019-06-27
20243,45678,0.0,New Subscription,2019-06-27
20244,45679,0.0,New Subscription,2019-06-27
20245,45680,0.0,New Subscription,2019-06-27
20246,45681,0.0,New Subscription,2019-06-27
20247,45682,0.0,New Subscription,2019-06-27
20248,45683,0.0,New Subscription,2019-06-27
20249,45684,0.0,New Subscription,2019-06-27
20250,45685,0.0,New Subscription,2019-06-27
20251,45686,0.0,New Subscription,2019-06-27
20252,45687,0.0,New Subscription,2019-06-27
20253,45688,0.0,New Subscription,2019-06-27
20254,45689,0.0,New Subscription,2019-06-27
20255,45690,0.0,New Subscription,2019-06-27
20256,45691,0.0,New Subscription,2019-06-27
20257,45692,0.0,New Subscription,2019-06-27
20258,45693,0.0,New Subscription,2019-06-27
20259,45694,0.0,New Subscription,2019-06-27
20260,45695,0.0,New Subscription,2019-06-27
20261,45696,0.0,New Subscription,2019-06-27
20262,45697,0.0,New Subscription,2019-06-27
20263,45698,0.0,New Subscription,2019-06-27
20264,45699,19060000.0,New Subscription,2019-06-27
20265,45700,19060000.0,New Subscription,2019-06-27
20266,45701,19060000.0,New Subscription,2019-06-27
20267,45702,19060000.0,New Subscription,2019-06-27
20268,45703,19060000.0,New Subscription,2019-06-27
20269,45704,19060000.0,New Subscription,2019-06-27
20270,45705,19060000.0,New Subscription,2019-06-27
20271,45706,19060000.0,New Subscription,2019-06-27
20272,45707,19060000.0,New Subscription,2019-06-27
20273,45708,19060000.0,New Subscription,2019-06-27
20274,45709,19060000.0,New Subscription,2019-06-27
20275,45710,19060000.0,New Subscription,2019-06-27
20276,45711,19060000.0,New Subscription,2019-06-27
20277,45712,19060000.0,New Subscription,2019-06-27
20278,45713,19060000.0,New Subscription,2019-06-27
20279,45714,19060000.0,New Subscription,2019-06-27
20280,45715,19060000.0,New Subscription,2019-06-27
20281,45716,19060000.0,New Subscription,2019-06-27
20282,45717,19060000.0,New Subscription,2019-06-27
20283,45718,19060000.0,New Subscription,2019-06-27
20284,45719,19060000.0,New Subscription,2019-06-27
20285,45720,19060001.0,New Subscription,2019-06-27
20286,45721,19060001.0,New Subscription,2019-06-27
20287,45722,19060001.0,New Subscription,2019-06-27
20288,45723,19060001.0,New Subscription,2019-06-27
20289,45724,19060001.0,New Subscription,2019-06-27
20290,45725,19060001.0,New Subscription,2019-06-27
20291,45726,19060001.0,New Subscription,2019-06-27
20292,45727,19060001.0,New Subscription,2019-06-27
20293,45728,19060001.0,New Subscription,2019-06-27
20294,45729,19060001.0,New Subscription,2019-06-27
20295,45730,19060001.0,New Subscription,2019-06-27
